time,XRPUSDT,DOGEUSDT,TONUSDT,ADAUSDT,SHIBUSDT,AVAXUSDT,TRXUSDT,LINKUSDT,UNIUSDT,DOTUSDT,BCHUSDT,NEARUSDT,LTCUSDT,POLUSDT,PEPEUSDT,ICPUSDT,KASUSDT,FETUSDT,ETCUSDT,APTUSDT,HBARUSDT,FILUSDT,STXUSDT,XLMUSDT,ARBUSDT,IMXUSDT,INJUSDT,WIFUSDT,SUIUSDT,GRTUSDT
2025-01-08 18:30:00,2.3169,0.33867,5.289,0.9387,0.000021305,37.606,0.24937,20.457,12.98,6.714,433.75,5.088,101.19,0.4558,0.0000177792,10.914,0.11472,1.3297,25.124,8.96,0.28165,5.097,1.5226,0.40754,0.7873,1.2515,21.69,1.7319,4.6858,0.20893
2025-01-08 18:45:00,2.3022,0.336,5.282,0.9356,0.000021197,37.405,0.2486,20.363,12.951,6.677,433.28,5.073,100.7,0.454,0.0000176854,10.907,0.11415,1.3285,25.029,8.907,0.28045,5.079,1.5207,0.40728,0.7847,1.25,21.555,1.7186,4.6551,0.20812
2025-01-08 19:00:00,2.3092,0.33587,5.277,0.9369,0.000021122,37.347,0.24844,20.281,12.922,6.656,431.53,5.055,100.19,0.454,0.0000176824,10.851,0.11426,1.321,25.039,8.912,0.27867,5.056,1.519,0.40794,0.7838,1.2457,21.541,1.7108,4.6721,0.20729
2025-01-08 19:15:00,2.3259,0.33803,5.295,0.9328,0.00002122,37.49,0.24906,20.406,13.041,6.699,433.21,5.093,100.94,0.4572,0.0000178271,10.966,0.11555,1.335,25.173,8.995,0.28167,5.094,1.5286,0.41184,0.7892,1.2568,21.634,1.7204,4.6962,0.20854
2025-01-08 19:30:00,2.3081,0.33562,5.285,0.9251,0.000021064,37.203,0.24815,20.22,12.918,6.649,430.35,5.061,100.2,0.4537,0.0000176078,10.843,0.11484,1.32,24.972,8.937,0.27995,5.048,1.5154,0.40928,0.7816,1.2474,21.424,1.6992,4.6558,0.20709
2025-01-08 19:45:00,2.3149,0.33549,5.285,0.9124,0.000021059,37.205,0.24837,20.193,12.917,6.647,430.91,5.059,100.15,0.4527,0.0000176105,10.825,0.11599,1.3198,24.974,8.924,0.27965,5.042,1.5149,0.41122,0.7817,1.2494,21.385,1.6928,4.6399,0.20628
2025-01-08 20:00:00,2.2995,0.33347,5.267,0.9108,0.000021011,37.004,0.24785,20.099,12.84,6.612,428.7,5.047,99.67,0.4513,0.0000175424,10.747,0.11551,1.31,24.842,8.867,0.27759,5.021,1.512,0.40784,0.7783,1.2443,21.341,1.6839,4.6257,0.20527
2025-01-08 20:15:00,2.3133,0.33565,5.275,0.9203,0.000021036,37.036,0.2485,20.155,12.894,6.636,430.08,5.056,100.27,0.4538,0.0000176081,10.792,0.11656,1.3107,24.959,8.92,0.2794,5.044,1.5186,0.40992,0.7814,1.2497,21.418,1.6961,4.6504,0.20573
2025-01-08 20:30:00,2.3252,0.337,5.274,0.9254,0.000021068,37.226,0.24915,20.239,12.937,6.676,430.98,5.074,100.76,0.4559,0.0000176829,10.813,0.117,1.3168,25.011,8.935,0.28032,5.066,1.5228,0.40923,0.7818,1.2576,21.53,1.6942,4.6392,0.20691
2025-01-08 20:45:00,2.3225,0.33613,5.27,0.924,0.000020992,37.086,0.24895,20.171,12.909,6.663,430.98,5.065,100.34,0.4553,0.0000175887,10.787,0.11712,1.3126,24.979,8.928,0.27912,5.046,1.5203,0.409,0.7782,1.2541,21.422,1.6822,4.6299,0.20668
2025-01-08 21:00:00,2.3228,0.33391,5.254,0.9189,0.000020953,36.872,0.24823,20.06,12.836,6.634,430.35,5.038,99.8,0.4517,0.0000174829,10.734,0.11612,1.3069,24.817,8.856,0.27812,5.022,1.515,0.40756,0.7752,1.247,21.283,1.6719,4.5891,0.20576
2025-01-08 21:15:00,2.3305,0.33453,5.268,0.9196,0.000021004,36.879,0.24805,20.11,12.861,6.651,430.27,5.051,99.81,0.453,0.0000175231,10.751,0.11594,1.3054,24.869,8.867,0.27816,5.032,1.5148,0.40804,0.7766,1.2448,21.288,1.6789,4.5975,0.20628
2025-01-08 21:30:00,2.3524,0.33652,5.292,0.9306,0.000021107,37.135,0.24908,20.237,12.963,6.705,432.47,5.085,100.57,0.4568,0.0000176531,10.817,0.11624,1.3126,25.029,8.935,0.28082,5.068,1.5243,0.41284,0.7832,1.2567,21.468,1.6932,4.6967,0.20752
2025-01-08 21:45:00,2.3391,0.33629,5.289,0.9281,0.000021057,37.106,0.24896,20.236,12.928,6.676,431.56,5.069,100.4,0.4558,0.0000176174,10.801,0.11608,1.3087,24.906,8.887,0.2815,5.037,1.5209,0.41093,0.7793,1.2542,21.407,1.6786,4.6833,0.20706
2025-01-08 22:00:00,2.3559,0.34055,5.319,0.9423,0.000021273,37.664,0.25006,20.399,13.044,6.745,434.4,5.134,101.24,0.4599,0.0000178261,10.896,0.11686,1.3247,25.113,8.976,0.28364,5.11,1.5322,0.4215,0.7861,1.2669,21.851,1.7112,4.773,0.20922
2025-01-08 22:15:00,2.3612,0.34039,5.322,0.9429,0.00002124,37.434,0.24976,20.389,13.023,6.719,432.19,5.108,101.35,0.4604,0.0000177551,10.814,0.11678,1.3293,25.058,8.982,0.2836,5.1,1.5331,0.4254,0.7844,1.2664,21.747,1.7086,4.7821,0.20857
2025-01-08 22:30:00,2.3941,0.34471,5.338,0.9523,0.000021407,37.807,0.25048,20.606,13.149,6.788,435.97,5.17,102.19,0.4654,0.0000179064,10.938,0.11665,1.3359,25.283,9.075,0.28825,5.138,1.549,0.42766,0.7927,1.2739,22.057,1.7355,4.8556,0.21099
2025-01-08 22:45:00,2.3872,0.34372,5.326,0.9527,0.000021388,37.512,0.25056,20.609,13.125,6.782,434.66,5.168,101.93,0.4632,0.0000178581,10.928,0.11737,1.3368,25.272,9.057,0.28718,5.134,1.5481,0.42957,0.7914,1.2745,21.941,1.7293,4.9005,0.21129
2025-01-08 23:00:00,2.3749,0.3415,5.291,0.9466,0.000021276,37.422,0.25037,20.469,13.07,6.729,434.05,5.139,101.23,0.4597,0.0000177583,10.834,0.11654,1.3311,25.144,8.974,0.2855,5.111,1.5398,0.42601,0.7861,1.265,21.838,1.7133,4.835,0.21061
2025-01-08 23:15:00,2.369,0.34241,5.296,0.947,0.000021313,37.457,0.25066,20.507,13.093,6.762,433.93,5.154,101.64,0.4596,0.0000177904,10.852,0.11677,1.3355,25.219,9,0.2851,5.121,1.5436,0.42511,0.7893,1.2698,21.853,1.7178,4.8662,0.21119
2025-01-08 23:30:00,2.3809,0.34259,5.311,0.949,0.00002132,37.479,0.25055,20.51,13.128,6.766,434.23,5.158,101.8,0.4641,0.0000178138,10.879,0.11729,1.342,25.289,9.022,0.28463,5.129,1.5464,0.42674,0.7907,1.2728,21.89,1.7162,4.8825,0.21202
2025-01-08 23:45:00,2.3723,0.34209,5.308,0.9463,0.000021289,37.409,0.25048,20.443,13.107,6.756,434.15,5.15,101.36,0.4636,0.0000178106,10.843,0.11713,1.3363,25.244,9.011,0.2847,5.112,1.5413,0.42521,0.7872,1.2695,21.843,1.7087,4.8935,0.2115
2025-01-09 00:00:00,2.3784,0.34268,5.339,0.9473,0.000021317,37.297,0.2509,20.512,13.128,6.772,434.61,5.157,101.5,0.4625,0.0000178565,10.858,0.11634,1.3387,25.313,9.046,0.28402,5.121,1.5409,0.42268,0.7897,1.2709,21.88,1.7066,4.8636,0.21151
2025-01-09 00:15:00,2.368,0.34159,5.329,0.9413,0.000021232,37.165,0.25082,20.454,13.096,6.744,433.53,5.135,101.13,0.4609,0.000017752,10.819,0.11656,1.3306,25.257,9.014,0.28122,5.098,1.5346,0.42095,0.7835,1.2644,21.703,1.701,4.8409,0.20991
2025-01-09 00:30:00,2.3699,0.3419,5.317,0.9429,0.000021288,37.292,0.25057,20.461,13.098,6.756,434.57,5.138,101.43,0.4604,0.000017793,10.814,0.11711,1.3294,25.264,8.989,0.28199,5.109,1.5357,0.42248,0.785,1.2678,21.712,1.7018,4.8008,0.20992
2025-01-09 00:45:00,2.3759,0.34389,5.325,0.9489,0.00002138,37.525,0.25079,20.598,13.247,6.797,435.13,5.179,101.97,0.4643,0.0000179897,10.87,0.11762,1.339,25.428,9.062,0.28357,5.136,1.548,0.42328,0.7912,1.2772,21.928,1.7193,4.8526,0.21156
2025-01-09 01:00:00,2.3773,0.344,5.307,0.9497,0.000021367,37.642,0.25087,20.597,13.236,6.791,434.2,5.179,102,0.464,0.0000179562,10.914,0.11773,1.3437,25.448,9.085,0.28283,5.14,1.5479,0.42221,0.7906,1.2774,21.899,1.7176,4.8519,0.2116
2025-01-09 01:15:00,2.3885,0.34594,5.318,0.9573,0.000021435,37.701,0.25116,20.674,13.314,6.82,436.31,5.199,102.23,0.4662,0.0000180434,10.985,0.11822,1.3502,25.564,9.119,0.28431,5.171,1.5563,0.42703,0.7972,1.2792,22.003,1.7299,4.872,0.21281
2025-01-09 01:30:00,2.3798,0.344,5.32,0.9523,0.000021345,37.629,0.25076,20.618,13.329,6.799,435.12,5.199,101.88,0.4659,0.0000179773,10.971,0.11765,1.3495,25.497,9.11,0.28294,5.168,1.5504,0.42531,0.7965,1.2793,21.93,1.7159,4.8455,0.21217
2025-01-09 01:45:00,2.3724,0.34242,5.315,0.9484,0.000021306,37.447,0.25052,20.486,13.234,6.783,434.94,5.173,101.56,0.4632,0.0000179291,10.927,0.11734,1.3411,25.422,9.048,0.28238,5.138,1.5417,0.42152,0.7903,1.274,21.7,1.704,4.839,0.2112
2025-01-09 02:00:00,2.3493,0.33885,5.284,0.9395,0.000021151,37.09,0.24918,20.338,13.125,6.721,432.16,5.117,100.88,0.4606,0.0000176833,10.808,0.11615,1.3248,25.235,8.943,0.27944,5.095,1.5264,0.41734,0.7836,1.2623,21.512,1.6812,4.815,0.20903
2025-01-09 02:15:00,2.3566,0.34083,5.312,0.9439,0.000021265,37.275,0.24901,20.406,13.147,6.752,434.42,5.148,101.47,0.4624,0.0000178526,10.858,0.11648,1.3363,25.367,9.011,0.28007,5.118,1.5366,0.41721,0.7889,1.2701,21.639,1.6948,4.8196,0.2105
2025-01-09 02:30:00,2.3601,0.34253,5.317,0.9469,0.000021325,37.441,0.24933,20.506,13.204,6.783,434.78,5.164,101.84,0.4635,0.0000179657,10.898,0.11692,1.3432,25.411,9.083,0.28159,5.156,1.541,0.41943,0.7909,1.2766,21.717,1.7042,4.8413,0.21186
2025-01-09 02:45:00,2.3612,0.34166,5.313,0.9445,0.00002131,37.417,0.24823,20.488,13.202,6.773,434.21,5.15,101.87,0.4642,0.0000179411,10.899,0.11701,1.3432,25.433,9.074,0.27979,5.162,1.5406,0.41863,0.7892,1.2762,21.679,1.6955,4.8248,0.21246
2025-01-09 03:00:00,2.3493,0.33951,5.294,0.9379,0.000021233,37.179,0.24739,20.333,13.089,6.737,432.76,5.121,101.47,0.4602,0.0000178294,10.82,0.11518,1.3301,25.284,8.98,0.27885,5.123,1.5303,0.41573,0.7839,1.2627,21.507,1.678,4.7833,0.21097
2025-01-09 03:15:00,2.3439,0.33922,5.299,0.9346,0.00002123,37.114,0.24708,20.286,13.078,6.732,432.91,5.115,101.54,0.4604,0.0000178261,10.777,0.11515,1.3244,25.237,8.956,0.27766,5.108,1.5314,0.41359,0.7831,1.2612,21.526,1.6806,4.7908,0.21136
2025-01-09 03:30:00,2.3521,0.33897,5.298,0.9357,0.00002122,37.066,0.2473,20.289,13.06,6.735,431.78,5.106,101.42,0.4593,0.0000178528,10.8,0.11493,1.3242,25.198,8.955,0.27777,5.103,1.5278,0.41273,0.7812,1.2612,21.458,1.6778,4.8007,0.21117
